order_id,order_date,product_id,product_category,price,quantity,discount,customer_id,region,payment_method
O000354,2024-06-06,P016,Electronics,909.61,2,0.15,C1328,North,Debit Card
O000355,2024-09-14,P027,Beauty,833.81,5,0.15,C0042,South,Cash
O000356,2024-10-21,P019,Electronics,201.2,5,0.1,C1536,North,Cash
O000357,2024-04-22,P042,Clothing,564.25,2,0.15,C1738,South,Debit Card
O000358,2024-12-09,P030,Clothing,820.49,3,0.05,C1375,North,UPI
O000359,2024-08-20,P025,Clothing,963.36,4,0.15,C1276,North,UPI
O000360,2024-11-30,P077,Home,932.71,5,0.15,C1631,East,Cash
O000361,2024-12-17,P032,Beauty,773.15,4,0.1,C0140,East,Credit Card
O000362,2024-07-10,P062,Home,711.09,1,0.05,C1614,East,UPI
O000363,2024-07-11,P023,Beauty,67.34,3,0.05,C0005,West,Debit Card
O000364,2024-11-01,P077,Clothing,990.25,5,0.15,C0692,East,Credit Card
O000365,2024-06-12,P062,Beauty,651.1,4,0.2,C1395,West,Cash
O000366,2024-01-07,P063,Beauty,74.97,1,0.1,C0951,West,Cash
O000367,2024-02-27,P039,Sports,11.02,2,0.05,C0504,West,Credit Card
O000368,2024-10-11,P050,Home,944.86,3,0.2,C1711,North,Credit Card
O000369,2024-02-08,P011,Home,531.75,5,0.2,C0305,North,Debit Card
O000370,2024-03-15,P100,Clothing,228.56,2,0.15,C1302,South,Credit Card
O000371,2024-01-22,P018,Sports,140.02,3,0.0,C0566,North,Credit Card
O000372,2024-08-23,P055,Clothing,40.99,5,0.2,C1189,South,Cash
O000373,2024-10-29,P064,Sports,425.53,3,0.15,C0698,East,Debit Card
O000374,2024-09-18,P023,Clothing,762.49,5,0.1,C1035,East,UPI
O000375,2024-09-13,P020,Beauty,327.54,2,0.2,C0019,North,UPI
O000376,2024-06-11,P093,Beauty,40.82,1,0.15,C1878,West,Debit Card
O000377,2024-09-30,P008,Electronics,865.71,3,0.15,C0617,South,Debit Card
O000378,2024-05-24,P030,Electronics,100.25,3,0.05,C1146,East,Credit Card
O000379,2024-07-17,P025,Beauty,629.96,4,0.2,C1879,South,Credit Card
O000380,2024-01-24,P079,Sports,921.64,3,0.15,C1412,West,Credit Card
O000381,2024-02-15,P067,Clothing,467.48,1,0.15,C1747,West,UPI
O000382,2024-12-05,P051,Sports,436.0,1,0.15,C0210,South,Cash
O000383,2024-11-14,P006,Sports,655.0,5,0.2,C1413,East,Debit Card
O000384,2024-12-09,P001,Home,438.91,5,0.0,C0563,South,Debit Card
O000385,2024-03-12,P079,Sports,469.95,2,0.1,C0418,West,Cash
O000386,2024-10-27,P015,Electronics,759.49,4,0.0,C0239,West,Credit Card
O000387,2024-09-23,P007,Clothing,485.7,1,0.0,C1958,East,UPI
O000388,2024-03-16,P028,Beauty,986.8,4,0.15,C0498,North,Credit Card
O000389,2024-06-09,P007,Clothing,564.05,2,0.15,C1602,North,UPI
O000390,2024-12-18,P089,Beauty,522.53,1,0.0,C0623,North,Debit Card
O000391,2024-03-17,P047,Electronics,87.79,2,0.05,C1115,South,Debit Card
O000392,2024-06-22,P040,Beauty,696.26,2,0.05,C0166,East,Credit Card
O000393,2024-10-31,P068,Beauty,952.03,5,0.1,C0225,West,UPI
O000394,2024-05-02,P036,Sports,41.27,1,0.0,C1404,East,Credit Card
O000395,2024-07-22,P024,Home,872.26,2,0.15,C1546,West,UPI
O000396,2024-11-13,P075,Electronics,785.59,3,0.1,C0933,South,UPI
O000397,2024-03-24,P001,Sports,557.47,2,0.05,C0192,South,Cash
O000398,2024-01-03,P090,Sports,50.35,4,0.05,C1264,West,Cash
O000399,2024-01-14,P093,Sports,90.81,4,0.15,C0050,South,Cash
O000400,2024-01-25,P018,Home,873.07,2,0.1,C1627,East,Credit Card
O000401,2024-02-24,P012,Sports,475.48,5,0.2,C0261,South,Credit Card
O000402,2024-04-28,P057,Clothing,439.32,3,0.15,C0625,West,Debit Card
O000403,2024-03-22,P036,Beauty,30.65,3,0.2,C0226,North,UPI
O000404,2024-12-17,P037,Home,547.05,3,0.1,C1277,South,UPI
O000405,2024-07-20,P028,Clothing,409.23,5,0.2,C1172,South,Cash
O000406,2024-07-25,P085,Clothing,265.11,4,0.0,C0066,West,Cash
O000407,2024-12-15,P084,Home,961.17,2,0.2,C1966,North,Cash
O000408,2024-01-24,P071,Sports,431.24,4,0.15,C0381,East,UPI
O000409,2024-12-29,P095,Home,770.05,4,0.05,C1377,West,Debit Card
O000410,2024-06-25,P033,Sports,518.86,1,0.15,C0680,East,Cash
O000411,2024-09-06,P064,Home,728.01,4,0.05,C1169,South,Debit Card
O000412,2024-11-30,P014,Electronics,901.69,2,0.1,C0521,East,Debit Card
O000413,2024-07-04,P047,Sports,913.24,4,0.1,C0834,North,Cash
O000414,2024-08-24,P006,Electronics,471.15,5,0.0,C0252,West,Debit Card
O000415,2024-12-20,P030,Sports,778.24,4,0.05,C1484,South,Cash
O000416,2024-01-14,P066,Electronics,971.68,5,0.2,C0993,West,Cash
O000417,2024-02-10,P019,Home,254.76,4,0.2,C0892,South,Debit Card
O000418,2024-04-20,P075,Beauty,596.99,1,0.15,C1939,North,Cash
O000419,2024-05-09,P094,Sports,104.31,1,0.1,C1694,West,Credit Card
O000420,2024-12-10,P068,Home,969.72,2,0.1,C0265,North,Cash
O000421,2024-08-16,P007,Home,18.94,1,0.15,C1824,South,Debit Card
O000422,2024-06-12,P069,Beauty,970.12,3,0.05,C0568,South,UPI
O000423,2024-07-13,P051,Electronics,447.6,2,0.2,C0948,South,Credit Card
O000424,2024-09-22,P049,Sports,672.7,1,0.0,C1701,West,Credit Card
O000425,2024-05-12,P021,Electronics,256.23,3,0.15,C0241,South,Credit Card
O000426,2024-01-01,P026,Clothing,260.0,4,0.15,C1764,West,UPI
O000427,2024-04-30,P003,Home,609.48,5,0.15,C1983,West,Debit Card
O000428,2024-06-13,P040,Home,783.97,4,0.15,C0897,North,UPI
O000429,2024-07-25,P032,Sports,562.56,3,0.2,C1557,South,Credit Card
O000430,2024-11-29,P076,Beauty,66.52,5,0.15,C1574,East,UPI
O000431,2024-10-08,P005,Beauty,48.95,3,0.2,C1728,North,Credit Card
O000432,2024-09-01,P051,Home,97.67,1,0.0,C0993,West,Debit Card
O000433,2024-06-27,P025,Beauty,51.16,2,0.15,C0944,South,Credit Card
O000434,2024-06-29,P011,Home,485.1,3,0.1,C1216,East,Debit Card
O000435,2024-05-05,P068,Electronics,952.29,2,0.2,C0227,West,Debit Card
O000436,2024-07-03,P019,Clothing,584.31,3,0.05,C0732,South,UPI
O000437,2024-10-20,P070,Home,148.25,5,0.15,C1508,North,Debit Card
O000438,2024-12-01,P060,Electronics,940.42,4,0.05,C1118,East,Cash
O000439,2024-12-06,P056,Sports,102.96,5,0.2,C0682,East,Credit Card
O000440,2024-03-26,P084,Clothing,262.75,1,0.05,C1409,North,Credit Card
O000441,2024-04-23,P011,Beauty,251.71,2,0.0,C1074,West,Cash
O000442,2024-03-16,P020,Electronics,121.98,1,0.15,C1216,South,Debit Card
O000443,2024-10-15,P097,Clothing,604.6,5,0.2,C1700,South,Credit Card
O000444,2024-12-26,P074,Electronics,115.53,4,0.05,C0320,North,Credit Card
O000445,2024-07-10,P100,Home,57.73,1,0.0,C0253,West,Cash
O000446,2024-06-17,P053,Clothing,993.4,5,0.0,C0748,South,Credit Card
O000447,2024-09-01,P018,Clothing,571.35,1,0.1,C0133,East,Credit Card
O000448,2024-11-19,P012,Home,654.01,4,0.1,C0486,North,Cash
O000449,2024-03-22,P024,Electronics,879.11,3,0.2,C1459,South,UPI
O000450,2024-11-26,P100,Sports,381.92,1,0.2,C1712,East,UPI
O000451,2024-05-22,P077,Electronics,633.91,2,0.2,C1820,South,Cash
O000452,2024-11-11,P011,Home,553.01,1,0.0,C0947,West,Cash
O000453,2024-08-11,P088,Beauty,379.52,4,0.05,C0557,South,UPI
O000454,2024-09-23,P091,Clothing,607.41,2,0.05,C0030,East,Cash
O000455,2024-09-21,P001,Clothing,385.99,2,0.05,C1464,East,Credit Card
O000456,2024-04-26,P060,Clothing,815.63,1,0.15,C0393,North,Debit Card
O000457,2024-05-12,P099,Electronics,404.83,5,0.15,C0354,East,UPI
O000458,2024-08-15,P012,Beauty,611.83,2,0.15,C1478,South,UPI
O000459,2024-01-21,P094,Home,203.82,5,0.15,C1014,West,UPI
O000460,2024-10-07,P085,Clothing,658.15,3,0.15,C1231,South,Cash
O000461,2024-10-03,P027,Sports,484.39,3,0.05,C1754,East,Debit Card
O000462,2024-11-29,P083,Beauty,491.01,5,0.15,C0340,South,Credit Card
O000463,2024-01-27,P091,Home,930.31,4,0.1,C1157,South,Debit Card
O000464,2024-05-15,P001,Electronics,318.19,4,0.05,C1140,South,Debit Card
O000465,2024-01-02,P030,Clothing,279.9,4,0.05,C1521,West,Debit Card
O000466,2024-12-10,P093,Electronics,527.26,4,0.05,C0176,West,Debit Card
O000467,2024-02-08,P039,Sports,529.91,1,0.05,C1180,East,Cash
O000468,2024-10-24,P054,Sports,918.57,4,0.15,C0041,North,Debit Card
O000469,2024-09-19,P006,Beauty,817.59,4,0.2,C0940,West,UPI
O000470,2024-12-27,P029,Electronics,121.18,5,0.2,C1508,East,Debit Card
O000471,2024-08-01,P055,Sports,597.6,2,0.0,C1977,South,Debit Card
O000472,2024-09-27,P098,Beauty,614.87,2,0.0,C0426,South,Debit Card
O000473,2024-05-04,P081,Sports,906.83,1,0.05,C1693,West,Credit Card
O000474,2024-12-12,P066,Sports,782.72,2,0.1,C1304,South,Debit Card
O000475,2024-04-09,P051,Clothing,429.5,2,0.0,C1605,North,Credit Card
O000476,2024-05-25,P062,Beauty,768.99,2,0.0,C1995,West,Debit Card
O000477,2024-08-29,P051,Electronics,161.45,1,0.1,C1134,West,Debit Card
O000478,2024-04-17,P033,Beauty,864.17,5,0.0,C0065,North,Credit Card
O000479,2024-05-29,P028,Electronics,33.4,3,0.15,C1578,East,Debit Card
O000480,2024-06-08,P008,Beauty,641.58,1,0.2,C1842,West,UPI
O000481,2024-09-10,P060,Beauty,150.36,3,0.2,C0348,North,Cash
O000482,2024-05-25,P074,Home,410.28,5,0.0,C1014,West,Credit Card
O000483,2024-08-28,P081,Sports,25.66,4,0.1,C0983,South,Debit Card
O000484,2024-03-08,P007,Sports,727.1,2,0.2,C0631,West,UPI
O000485,2024-02-05,P074,Clothing,94.8,1,0.15,C0231,North,Cash
O000486,2024-03-13,P087,Home,330.14,3,0.0,C1040,North,Debit Card
O000487,2024-07-14,P043,Clothing,447.99,4,0.05,C0820,North,Debit Card
O000488,2024-01-05,P009,Sports,79.23,5,0.05,C1601,East,Cash
O000489,2024-03-07,P079,Electronics,537.63,5,0.05,C1966,North,Debit Card
O000490,2024-09-15,P080,Home,198.42,2,0.15,C0273,North,UPI
O000491,2024-09-14,P044,Home,369.31,3,0.05,C0149,East,Debit Card
O000492,2024-10-12,P006,Beauty,340.23,4,0.05,C0446,East,Debit Card
O000493,2024-02-05,P040,Beauty,962.05,5,0.0,C0675,East,UPI
O000494,2024-11-06,P012,Sports,540.47,1,0.15,C0541,South,Debit Card
O000495,2024-05-24,P065,Beauty,307.84,4,0.1,C1768,East,Debit Card
O000496,2024-05-23,P058,Electronics,388.7,4,0.1,C1707,East,Debit Card
O000497,2024-04-13,P090,Sports,29.83,4,0.15,C1897,North,Debit Card
O000498,2024-11-16,P082,Beauty,843.61,5,0.15,C1163,East,Cash
O000499,2024-08-18,P008,Electronics,866.04,5,0.15,C0773,South,Credit Card
O000500,2024-02-07,P060,Electronics,167.71,5,0.15,C1708,West,Credit Card
O000501,2024-05-30,P053,Electronics,270.48,2,0.0,C1318,East,Debit Card
O000502,2024-12-06,P016,Clothing,352.86,1,0.0,C0011,West,Debit Card
O000503,2024-11-26,P073,Sports,827.03,2,0.15,C0873,South,UPI
O000504,2024-11-06,P047,Sports,170.15,3,0.15,C0621,East,Debit Card
O000505,2024-04-10,P051,Clothing,397.13,4,0.0,C1543,West,UPI
O000506,2024-02-11,P079,Home,544.34,5,0.1,C0973,West,Cash
O000507,2024-06-06,P083,Clothing,879.19,3,0.15,C1029,North,Credit Card
O000508,2024-01-14,P055,Electronics,90.11,5,0.1,C0016,East,Cash
O000509,2024-03-06,P095,Sports,162.25,3,0.05,C1067,South,Credit Card
O000510,2024-07-24,P019,Clothing,975.85,2,0.0,C0075,West,Credit Card
O000511,2024-10-07,P095,Electronics,484.56,1,0.15,C1984,South,UPI
O000512,2024-04-04,P091,Electronics,492.19,5,0.15,C0237,East,Credit Card
O000513,2024-01-25,P068,Home,669.64,2,0.2,C1957,South,UPI
O000514,2024-01-25,P087,Beauty,240.23,5,0.15,C1670,East,UPI
O000515,2024-01-12,P097,Clothing,966.16,4,0.2,C1893,East,Cash
O000516,2024-01-31,P019,Clothing,511.08,2,0.2,C1610,West,Debit Card
O000517,2024-11-11,P001,Clothing,852.93,5,0.1,C1043,East,UPI
O000518,2024-09-10,P009,Electronics,606.53,3,0.1,C1309,West,Credit Card
O000519,2024-01-05,P050,Clothing,782.95,2,0.0,C1713,North,UPI
O000520,2024-05-09,P042,Electronics,489.76,2,0.2,C1790,North,Debit Card
O000521,2024-02-25,P010,Electronics,304.38,3,0.0,C0683,East,Cash
O000522,2024-04-08,P075,Home,83.88,4,0.1,C0753,East,Debit Card
O000523,2024-09-19,P022,Clothing,695.24,4,0.0,C0036,East,UPI
O000524,2024-09-16,P070,Electronics,636.86,1,0.2,C1367,North,Credit Card
O000525,2024-12-24,P023,Beauty,228.59,5,0.15,C1621,South,Credit Card
O000526,2024-05-03,P049,Sports,849.54,2,0.2,C1744,South,Credit Card
O000527,2024-04-25,P027,Electronics,410.75,5,0.1,C0960,West,UPI
O000528,2024-01-07,P018,Beauty,530.25,5,0.2,C1958,North,Credit Card
O000529,2024-03-26,P099,Clothing,964.18,2,0.1,C1784,South,Credit Card
O000530,2024-09-02,P094,Electronics,792.43,5,0.05,C0105,South,Credit Card
O000531,2024-11-09,P013,Home,197.8,5,0.0,C1949,East,Debit Card
O000532,2024-01-13,P097,Sports,22.0,2,0.2,C0914,South,UPI
O000533,2024-07-31,P049,Electronics,206.87,5,0.2,C0233,West,Cash
O000534,2024-06-08,P095,Clothing,492.98,3,0.0,C0468,South,Debit Card
O000535,2024-07-06,P078,Beauty,649.63,5,0.15,C1958,West,UPI
O000536,2024-09-12,P052,Electronics,107.1,2,0.15,C0616,West,Cash
O000537,2024-02-03,P082,Home,331.43,4,0.05,C1209,West,Credit Card
O000538,2024-08-19,P047,Sports,812.58,5,0.15,C0932,East,Debit Card
O000539,2024-02-11,P048,Electronics,787.17,5,0.0,C0679,West,UPI
O000540,2024-04-14,P041,Beauty,111.13,1,0.0,C1839,East,Cash
O000541,2024-05-08,P030,Electronics,810.79,5,0.0,C1345,North,Credit Card
O000542,2024-01-10,P100,Clothing,931.02,4,0.2,C0899,North,Credit Card
O000543,2024-10-10,P064,Sports,640.83,2,0.1,C1363,West,UPI
O000544,2024-08-01,P100,Electronics,640.3,1,0.15,C0637,North,Cash
O000545,2024-12-08,P043,Clothing,523.22,3,0.2,C0133,West,Cash
O000546,2024-03-27,P014,Clothing,683.43,5,0.0,C1292,East,Cash
O000547,2024-03-27,P029,Electronics,719.16,5,0.1,C1462,South,UPI
O000548,2024-05-31,P055,Home,45.22,4,0.2,C0825,North,UPI
O000549,2024-08-19,P078,Sports,359.72,4,0.1,C0611,North,Credit Card
O000550,2024-07-29,P056,Clothing,664.76,4,0.1,C0831,South,UPI
O000551,2024-09-17,P058,Electronics,554.12,2,0.15,C1297,North,Cash
O000552,2024-12-02,P080,Beauty,302.49,1,0.0,C1316,South,UPI
O000553,2024-02-18,P067,Home,262.86,4,0.0,C1116,East,Credit Card
O000554,2024-06-17,P015,Sports,960.23,2,0.05,C0164,West,Debit Card
O000555,2024-05-28,P092,Electronics,133.98,3,0.05,C1254,East,Debit Card
O000556,2024-09-25,P020,Electronics,586.6,4,0.05,C1699,East,Cash
O000557,2024-01-11,P097,Home,53.3,1,0.05,C0463,East,UPI
O000558,2024-07-01,P088,Clothing,104.06,3,0.15,C1116,North,UPI
O000559,2024-04-23,P070,Home,943.65,4,0.2,C1170,South,UPI
O000560,2024-06-20,P052,Home,205.5,1,0.2,C1774,West,Cash
O000561,2024-05-01,P099,Clothing,817.79,1,0.15,C0073,East,Debit Card
O000562,2024-08-20,P006,Clothing,548.58,5,0.2,C1194,North,Credit Card
O000563,2024-05-28,P042,Clothing,978.61,4,0.1,C0227,North,Cash
O000564,2024-09-12,P098,Beauty,549.58,3,0.0,C0634,South,Debit Card
O000565,2024-01-22,P040,Electronics,544.16,5,0.05,C1199,North,Cash
O000566,2024-09-14,P064,Electronics,140.41,4,0.1,C1466,South,Debit Card
O000567,2024-02-19,P070,Clothing,221.38,3,0.15,C1314,East,Debit Card
O000568,2024-10-04,P038,Electronics,546.81,5,0.0,C0559,West,UPI
O000569,2024-07-02,P084,Beauty,615.82,3,0.2,C0542,South,Credit Card
O000570,2024-01-30,P080,Beauty,874.59,1,0.2,C1078,East,UPI
O000571,2024-04-20,P067,Clothing,169.24,2,0.0,C1084,East,Debit Card
O000572,2024-12-29,P047,Clothing,729.2,1,0.15,C0347,South,UPI
O000573,2024-04-13,P001,Sports,202.01,2,0.05,C0933,North,Credit Card
O000574,2024-01-10,P010,Sports,744.92,3,0.1,C0956,East,Debit Card
O000575,2024-03-06,P034,Beauty,361.83,5,0.0,C0802,South,Debit Card
O000576,2024-03-26,P009,Home,849.57,2,0.15,C0552,North,Debit Card
O000577,2024-07-27,P022,Sports,20.92,1,0.05,C0651,South,UPI
O000578,2024-01-20,P070,Beauty,333.66,3,0.1,C0110,North,Debit Card
O000579,2024-04-10,P011,Clothing,133.47,5,0.15,C0028,North,Credit Card
O000580,2024-01-20,P086,Home,782.6,3,0.05,C0563,South,UPI
O000581,2024-10-19,P056,Electronics,666.41,5,0.05,C0940,West,Cash
O000582,2024-02-07,P072,Sports,175.22,4,0.0,C1259,North,Credit Card
O000583,2024-01-20,P026,Beauty,408.3,4,0.2,C1763,West,Cash
O000584,2024-01-14,P013,Home,726.17,5,0.05,C1408,North,UPI
O000585,2024-02-24,P083,Electronics,705.91,2,0.05,C1840,South,Credit Card
O000586,2024-06-07,P052,Sports,32.7,3,0.0,C0327,West,Cash
O000587,2024-11-14,P099,Clothing,86.29,5,0.15,C1995,North,UPI
O000588,2024-01-30,P049,Clothing,982.15,5,0.15,C0831,North,UPI
O000589,2024-07-10,P057,Clothing,525.09,5,0.15,C0740,North,Debit Card
O000590,2024-12-15,P093,Electronics,334.91,1,0.05,C1625,South,Debit Card
O000591,2024-11-14,P075,Clothing,228.41,3,0.15,C0970,North,Debit Card
O000592,2024-09-07,P073,Clothing,768.92,1,0.15,C1967,North,Credit Card
O000593,2024-04-27,P084,Home,646.14,1,0.15,C0269,East,Credit Card
O000594,2024-05-27,P062,Electronics,787.8,3,0.15,C1997,West,Debit Card
O000595,2024-03-15,P044,Sports,742.59,2,0.2,C1548,West,UPI
O000596,2024-03-01,P026,Electronics,979.85,3,0.2,C0365,East,Credit Card
O000597,2024-04-16,P033,Clothing,33.95,5,0.0,C0503,North,UPI
O000598,2024-12-30,P050,Electronics,784.76,3,0.05,C0280,South,Credit Card
O000599,2024-02-04,P052,Beauty,435.36,3,0.2,C0591,East,Cash
O000600,2024-12-14,P086,Beauty,467.12,4,0.0,C1879,North,Cash
O000601,2024-03-14,P038,Home,937.98,4,0.05,C0578,South,Credit Card
O000602,2024-09-16,P096,Electronics,59.34,2,0.1,C1797,East,Cash
O000603,2024-05-08,P042,Electronics,782.41,4,0.0,C0036,East,Debit Card
O000604,2024-06-30,P005,Electronics,232.97,4,0.15,C1522,North,UPI
O000605,2024-02-26,P062,Home,753.86,1,0.15,C0452,East,Credit Card
O000606,2024-07-31,P013,Electronics,78.27,4,0.05,C0723,West,Cash
O000607,2024-12-07,P074,Electronics,269.09,3,0.15,C0662,West,Credit Card
O000608,2024-09-26,P005,Clothing,257.05,2,0.0,C1345,North,Debit Card
O000609,2024-07-23,P022,Beauty,275.46,1,0.2,C1049,North,Cash
O000610,2024-08-15,P068,Electronics,43.28,4,0.05,C1821,South,Credit Card
O000611,2024-09-06,P033,Electronics,566.37,5,0.15,C0245,North,UPI
O000612,2024-06-26,P029,Clothing,416.98,2,0.1,C0857,West,Debit Card
O000613,2024-05-27,P062,Sports,136.71,5,0.05,C0729,East,UPI
O000614,2024-06-02,P092,Home,424.61,1,0.2,C1181,North,Credit Card
O000615,2024-11-09,P032,Clothing,979.76,5,0.1,C0092,North,Cash
O000616,2024-03-27,P044,Beauty,206.12,1,0.1,C1295,West,Cash
O000617,2024-12-10,P041,Sports,947.57,4,0.0,C1045,South,Credit Card
O000618,2024-06-09,P079,Electronics,159.73,4,0.05,C1531,North,UPI
O000619,2024-11-22,P064,Sports,686.92,1,0.0,C0736,West,Debit Card
O000620,2024-05-31,P059,Electronics,123.62,2,0.15,C1370,East,Credit Card
O000621,2024-02-12,P024,Clothing,76.99,1,0.0,C0657,West,Debit Card
O000622,2024-04-07,P099,Electronics,90.91,2,0.0,C1599,North,Cash
O000623,2024-11-25,P066,Sports,174.12,2,0.0,C0448,West,Credit Card
O000624,2024-03-06,P063,Sports,106.59,3,0.2,C0972,East,UPI
O000625,2024-06-15,P082,Beauty,549.98,4,0.1,C0093,South,UPI
O000626,2024-05-17,P002,Beauty,978.28,3,0.0,C1933,East,Debit Card
O000627,2024-02-01,P100,Clothing,266.03,4,0.05,C1381,North,Cash
O000628,2024-03-08,P040,Clothing,759.18,5,0.15,C1525,West,Credit Card
O000629,2024-04-01,P010,Sports,262.94,5,0.0,C1349,West,Credit Card
O000630,2024-06-16,P033,Beauty,985.14,2,0.0,C0192,East,Cash
O000631,2024-03-06,P023,Clothing,74.55,3,0.15,C0722,South,Debit Card
O000632,2024-04-06,P007,Clothing,396.82,3,0.15,C1315,West,Credit Card
O000633,2024-10-05,P064,Electronics,823.88,2,0.1,C0284,East,Debit Card
O000634,2024-07-15,P036,Electronics,964.83,4,0.05,C1320,North,Credit Card
O000635,2024-01-08,P085,Clothing,294.27,4,0.0,C1653,South,Cash
O000636,2024-06-12,P079,Home,283.68,1,0.05,C1098,West,Debit Card
O000637,2024-02-11,P094,Home,453.13,4,0.05,C1618,West,UPI
O000638,2024-09-19,P036,Beauty,617.34,5,0.1,C0572,South,UPI
O000639,2024-10-09,P067,Sports,284.14,1,0.15,C1119,West,Debit Card
O000640,2024-05-08,P048,Sports,43.05,5,0.15,C1958,South,Credit Card
O000641,2024-06-24,P092,Clothing,160.58,4,0.1,C0572,South,Credit Card
O000642,2024-02-01,P026,Sports,126.47,3,0.0,C0883,East,Credit Card
O000643,2024-03-03,P038,Sports,490.51,5,0.2,C0081,South,Credit Card
O000644,2024-06-06,P005,Clothing,638.32,4,0.15,C1372,East,Cash
O000645,2024-04-11,P046,Sports,979.98,3,0.1,C0174,East,Cash
O000646,2024-11-20,P046,Beauty,564.16,1,0.15,C0151,North,Cash
O000647,2024-10-07,P079,Electronics,824.73,2,0.2,C0790,South,Debit Card
O000648,2024-08-14,P049,Clothing,195.54,5,0.0,C0969,North,Debit Card
O000649,2024-05-13,P020,Clothing,713.14,4,0.0,C1118,North,Credit Card
O000650,2024-12-29,P048,Beauty,464.67,5,0.05,C1524,East,Debit Card
O000651,2024-05-10,P042,Sports,881.02,2,0.2,C1621,South,Debit Card
O000652,2024-06-04,P026,Clothing,827.72,1,0.2,C0354,North,Debit Card
O000653,2024-06-11,P091,Home,150.55,1,0.1,C0738,East,UPI
O000654,2024-12-03,P072,Home,751.34,1,0.0,C1361,East,Debit Card
O000655,2024-11-20,P065,Sports,808.13,3,0.1,C1492,West,Cash
O000656,2024-10-15,P039,Beauty,135.0,2,0.05,C1288,East,Cash
O000657,2024-09-04,P086,Home,78.94,1,0.15,C0199,West,Debit Card
O000658,2024-05-03,P068,Electronics,991.83,3,0.15,C1789,East,UPI
O000659,2024-10-29,P064,Sports,312.26,5,0.1,C1954,East,Credit Card
O000660,2024-11-08,P092,Home,310.91,4,0.15,C1926,North,Cash
O000661,2024-02-08,P087,Sports,809.32,4,0.2,C0645,East,UPI
O000662,2024-07-25,P016,Electronics,267.68,1,0.1,C0892,North,UPI
O000663,2024-08-06,P016,Electronics,564.84,3,0.05,C1299,East,Debit Card
O000664,2024-02-15,P071,Beauty,465.75,4,0.2,C1536,South,UPI
O000665,2024-11-23,P080,Clothing,137.56,3,0.1,C0112,South,Cash
O000666,2024-03-24,P041,Beauty,27.82,2,0.0,C0636,East,Credit Card
O000667,2024-03-23,P083,Home,973.05,3,0.05,C0083,North,Credit Card
O000668,2024-10-01,P062,Beauty,806.86,4,0.2,C0554,West,Cash
O000669,2024-11-22,P079,Clothing,625.13,1,0.1,C0231,North,UPI
O000670,2024-05-03,P022,Clothing,831.1,4,0.1,C0514,West,Credit Card
O000671,2024-04-29,P069,Beauty,706.65,5,0.15,C0727,South,Debit Card
O000672,2024-10-12,P006,Electronics,55.66,1,0.15,C0007,South,Cash
O000673,2024-03-29,P096,Beauty,826.29,5,0.1,C0964,East,Credit Card
O000674,2024-11-29,P009,Beauty,745.76,4,0.1,C0498,East,UPI
O000675,2024-03-08,P004,Home,878.47,2,0.0,C1585,South,Cash
O000676,2024-05-04,P098,Sports,597.29,1,0.2,C0585,North,Debit Card
O000677,2024-03-02,P011,Home,796.63,4,0.1,C0842,East,Credit Card
O000678,2024-09-23,P071,Home,995.48,2,0.2,C1513,South,Cash
O000679,2024-09-11,P003,Beauty,662.24,4,0.2,C0359,North,Debit Card
O000680,2024-06-20,P083,Electronics,123.78,5,0.0,C0850,North,Cash
O000681,2024-11-19,P024,Home,869.87,2,0.0,C1442,South,UPI
O000682,2024-01-08,P025,Sports,522.27,4,0.15,C0390,North,Cash
O000683,2024-06-22,P053,Clothing,776.14,1,0.1,C1743,West,Cash
O000684,2024-01-26,P063,Electronics,173.18,5,0.1,C0656,South,Credit Card
O000685,2024-02-07,P066,Home,595.78,5,0.1,C1823,South,UPI
O000686,2024-05-11,P044,Beauty,679.66,4,0.15,C0184,South,Debit Card
O000687,2024-09-16,P015,Electronics,390.67,5,0.1,C1419,North,Cash
O000688,2024-12-07,P081,Clothing,270.05,2,0.1,C0615,West,Debit Card
O000689,2024-12-26,P057,Beauty,511.2,1,0.05,C0785,North,Cash
O000690,2024-03-01,P033,Sports,477.77,2,0.1,C1312,East,Cash
O000691,2024-05-15,P012,Electronics,246.47,2,0.0,C1278,East,Debit Card
O000692,2024-04-02,P080,Electronics,478.24,3,0.1,C0479,South,Debit Card
